ID_Venda;Data_Venda;Loja;Produto;Categoria;Quantidade;Preco_Unitario;Vendedor;Forma_Pagamento;Custo_Unitario
1221;02/07/2025;Loja Porto Alegre;Calça Jeans;Vestuário Masculino;4;362532;Sra. Ana Carolina Rodrigues;Cartão de Crédito;307721
1222;02/07/2025;Loja Recife;Shorts Jeans;Vestuário Feminino;4;114435;Anthony Nogueira;Boleto;97939
1223;02/07/2025;Loja Salvador;Blusa Básica;Vestuário Feminino;4;25678;Yago Cardoso;Boleto;209438
1224;02/07/2025;Loja Porto Alegre;Blusa Básica;Vestuário Feminino;1;247556;André Costela;PIX;140053
1225;02/07/2025;Loja Salvador;Sapato Social;Vestuário Masculino;1;174969;Yago Cardoso;PIX;10480
1226;02/07/2025;Loja Fortaleza;Saia Midi;Vestuário Feminino;5;255262;Dra. Isadora das Neves;Cartão de Débito;21060
1227;02/07/2025;Loja Recife;Shorts Jeans;Vestuário Feminino;2;350861;Luiz Gustavo Cardoso;Dinheiro;20922
1228;02/07/2025;Loja São Paulo;Camiseta Polo;Vestuário Masculino;5;396999;Anthony Nogueira;Cartão de Débito;35639
1229;02/07/2025;Loja Salvador;Camiseta Polo;Vestuário Masculino;3;398655;Luiz Gustavo Cardoso;Dinheiro;313723
1230;02/07/2025;Loja Porto Alegre;Camisa Social;Vestuário Masculino;5;265761;Yago Cardoso;PIX;184476
1231;02/07/2025;Loja Fortaleza;Blusa Básica;Vestuário Feminino;3;106275;Yago Cardoso;PIX;86554
1232;02/07/2025;Loja Porto Alegre;Shorts Jeans;Vestuário Feminino;4;263535;Mirella Pires;Cartão de Crédito;141794
1233;02/07/2025;Loja São Paulo;Notebook Intel i5;Eletrônicos;4;95944;Luiz Gustavo Cardoso;Cartão de Crédito;76226
1234;02/07/2025;Loja Salvador;Sapato Social;Vestuário Masculino;3;30352;Dra. Isadora das Neves;PIX;186198
1235;02/07/2025;Loja Porto Alegre;Vestido Floral;Vestuário Feminino;1;388616;Luiz Gustavo Cardoso;Boleto;336996
1236;02/07/2025;Loja Porto Alegre;Calça Jeans;Vestuário Masculino;2;386452;Vitória Gonçalves;Boleto;335778
1237;02/07/2025;Loja Porto Alegre;Geladeira Duplex;Casa e Eletro;3;273017;Vitória Gonçalves;Cartão de Débito;189389
1238;02/07/2025;Loja São Paulo;Liquidificador;Casa e Eletro;2;8914;Luiz Gustavo Cardoso;Dinheiro;56886
1239;02/07/2025;Loja Fortaleza;Cafeteira 15x;Casa e Eletro;3;333039;Dra. Fernanda Pereira;Cartão de Crédito;248403
1240;02/07/2025;Loja Recife;Smartphone A22;Eletrônicos;4;322808;Bryan da Luz;Dinheiro;174173
1241;02/07/2025;Loja São Paulo;Cafeteira 15x;Casa e Eletro;5;183547;Vitória Gonçalves;Boleto;143361
1242;02/07/2025;Loja Fortaleza;Notebook Intel i7;Eletrônicos;4;395593;Sra. Ana Carolina Rodrigues;PIX;289933
1243;02/07/2025;Loja São Paulo;Saia Midi;Vestuário Feminino;5;442353;Sra. Ana Carolina Rodrigues;Cartão de Crédito;282715
1244;02/07/2025;Loja São Paulo;Sapato Social;Vestuário Masculino;2;141603;Sra. Ana Carolina Rodrigues;Dinheiro;125595
1245;02/07/2025;Loja São Paulo;Camiseta Polo;Vestuário Masculino;1;233982;Mirella Pires;Dinheiro;194051
1246;02/07/2025;Loja Salvador;Notebook Intel i7;Eletrônicos;3;209279;André Costela;Cartão de Crédito;174315
1247;02/07/2025;Loja Recife;Liquidificador;Casa e Eletro;2;412593;Bryan da Luz;Boleto;344149
1248;02/07/2025;Loja Salvador;Camiseta Polo;Vestuário Masculino;5;9577;Yago Cardoso;Cartão de Crédito;75706
1249;02/07/2025;Loja Fortaleza;Ar Condicionado;Casa e Eletro;2;17469;Mirella Pires;Cartão de Crédito;131315
1250;02/07/2025;Loja Recife;Calça Jeans;Vestuário Masculino;1;7947;Bryan da Luz;Dinheiro;6314
1251;02/07/2025;Loja Fortaleza;Camiseta Polo;Vestuário Masculino;4;26303;Vitória Gonçalves;PIX;18955
1252;02/07/2025;Loja Salvador;Notebook Intel i7;Eletrônicos;4;166996;Mirella Pires;Boleto;129602
1253;02/07/2025;Loja Recife;Shorts Jeans;Vestuário Feminino;2;368867;Yago Cardoso;Cartão de Débito;212126
1254;02/07/2025;Loja Salvador;Notebook Intel i5;Eletrônicos;3;451069;Anthony Nogueira;Cartão de Crédito;385387
1255;02/07/2025;Loja Salvador;Sapato Social;Vestuário Masculino;5;473222;Sra. Ana Carolina Rodrigues;PIX;297749
1256;02/07/2025;Loja Recife;Saia Midi;Vestuário Feminino;3;399513;Dra. Fernanda Pereira;Cartão de Débito;303851
1257;02/07/2025;Loja Recife;Geladeira Duplex;Casa e Eletro;5;128469;Mirella Pires;Dinheiro;76601
1258;02/07/2025;Loja Salvador;Camisa Social;Vestuário Masculino;5;65196;Dra. Fernanda Pereira;Dinheiro;49888
1259;02/07/2025;Loja Porto Alegre;Saia Midi;Vestuário Feminino;3;225423;Sra. Ana Carolina Rodrigues;Boleto;115963
1260;02/07/2025;Loja Recife;Camiseta Polo;Vestuário Masculino;4;440919;Dra. Fernanda Pereira;Cartão de Débito;351698
1261;02/07/2025;Loja Fortaleza;Sapato Social;Vestuário Masculino;1;47043;Dra. Isadora das Neves;PIX;291756
1262;02/07/2025;Loja Recife;Smartphone A22;Eletrônicos;4;289946;Anthony Nogueira;Cartão de Débito;216652
1263;02/07/2025;Loja Salvador;Saia Midi;Vestuário Feminino;2;58736;Sra. Ana Carolina Rodrigues;Boleto;48272
1264;02/07/2025;Loja Salvador;Vestido Floral;Vestuário Feminino;5;400345;Dra. Fernanda Pereira;Boleto;218675
1265;02/07/2025;Loja Porto Alegre;Cafeteira 15x;Casa e Eletro;4;178002;André Costela;Dinheiro;150423
1266;02/07/2025;Loja Salvador;Sapato Social;Vestuário Masculino;4;479904;Luiz Gustavo Cardoso;Boleto;41570
1267;02/07/2025;Loja Fortaleza;Vestido Floral;Vestuário Feminino;4;361828;Vitória Gonçalves;Dinheiro;321532
1268;02/07/2025;Loja Salvador;Camisa Social;Vestuário Masculino;4;362745;Luiz Gustavo Cardoso;PIX;240265
1269;02/07/2025;Loja Porto Alegre;Notebook Intel i7;Eletrônicos;2;397643;Mirella Pires;PIX;253119
1270;02/07/2025;Loja Salvador;Sapato Social;Vestuário Masculino;3;417995;Yago Cardoso;Boleto;278146
1271;02/07/2025;Loja Recife;Notebook Intel i7;Eletrônicos;2;388513;Yago Cardoso;PIX;268192
1272;02/07/2025;Loja Fortaleza;Liquidificador;Casa e Eletro;3;240385;Mirella Pires;Boleto;201366
1273;02/07/2025;Loja São Paulo;Vestido Floral;Vestuário Feminino;5;120893;Anthony Nogueira;Boleto;77549
1274;02/07/2025;Loja Salvador;Blusa Básica;Vestuário Feminino;4;298287;Yago Cardoso;Cartão de Crédito;161807
1275;02/07/2025;Loja São Paulo;Calça Jeans;Vestuário Masculino;3;375327;Luiz Gustavo Cardoso;Boleto;332185
1276;02/07/2025;Loja Porto Alegre;Ar Condicionado;Casa e Eletro;1;459238;Dra. Isadora das Neves;Dinheiro;263819
1277;02/07/2025;Loja Recife;Blusa Básica;Vestuário Feminino;3;98495;Vitória Gonçalves;Cartão de Crédito;66822
1278;02/07/2025;Loja Porto Alegre;Smartphone A22;Eletrônicos;4;348736;Luiz Gustavo Cardoso;Dinheiro;278261
1279;02/07/2025;Loja Salvador;Camisa Social;Vestuário Masculino;5;404143;Bryan da Luz;Cartão de Débito;286061
1280;02/07/2025;Loja Fortaleza;Blusa Básica;Vestuário Feminino;4;480076;Dra. Isadora das Neves;Dinheiro;256336
1281;02/07/2025;Loja Fortaleza;Notebook Intel i7;Eletrônicos;1;250298;Sra. Ana Carolina Rodrigues;Cartão de Crédito;201056
1282;02/07/2025;Loja Fortaleza;Sapato Social;Vestuário Masculino;2;435799;Yago Cardoso;PIX;274655
1283;02/07/2025;Loja Salvador;Ar Condicionado;Casa e Eletro;2;161056;Luiz Gustavo Cardoso;PIX;104817
1284;02/07/2025;Loja São Paulo;Shorts Jeans;Vestuário Feminino;1;366921;Bryan da Luz;PIX;202918
1285;02/07/2025;Loja Fortaleza;Camiseta Polo;Vestuário Masculino;4;43675;Bryan da Luz;Cartão de Débito;27687
1286;02/07/2025;Loja Fortaleza;Camiseta Polo;Vestuário Masculino;5;55873;Anthony Nogueira;Cartão de Débito;4999
1287;02/07/2025;Loja Porto Alegre;Ar Condicionado;Casa e Eletro;2;24894;André Costela;Dinheiro;20217
1288;02/07/2025;Loja Recife;Camiseta Polo;Vestuário Masculino;4;433265;Dra. Fernanda Pereira;Boleto;267712
1289;02/07/2025;Loja Porto Alegre;Smartphone A22;Eletrônicos;5;396754;Dra. Isadora das Neves;Cartão de Débito;254074
1290;02/07/2025;Loja Fortaleza;Smartphone A22;Eletrônicos;3;295152;Yago Cardoso;Cartão de Débito;249265
1291;02/07/2025;Loja Salvador;Calça Jeans;Vestuário Masculino;2;456176;Yago Cardoso;Dinheiro;400693
1292;02/07/2025;Loja Recife;Tablet 10'';Eletrônicos;4;461287;Bryan da Luz;Dinheiro;330937
1293;02/07/2025;Loja São Paulo;Shorts Jeans;Vestuário Feminino;4;47160;André Costela;Dinheiro;352965
1294;02/07/2025;Loja Salvador;Blusa Básica;Vestuário Feminino;2;8309;Dra. Fernanda Pereira;Cartão de Débito;6774
1295;02/07/2025;Loja Fortaleza;Smartphone A22;Eletrônicos;1;35572;Bryan da Luz;Dinheiro;283055
1296;02/07/2025;Loja São Paulo;Shorts Jeans;Vestuário Feminino;4;39220;Dra. Fernanda Pereira;Boleto;263054
1297;02/07/2025;Loja Recife;Ar Condicionado;Casa e Eletro;3;227124;Sra. Ana Carolina Rodrigues;Dinheiro;165577
1298;02/07/2025;Loja Porto Alegre;Notebook Intel i5;Eletrônicos;5;24206;Mirella Pires;Dinheiro;132798
1299;02/07/2025;Loja Porto Alegre;Camiseta Polo;Vestuário Masculino;2;95978;Anthony Nogueira;Cartão de Crédito;67774
1300;02/07/2025;Loja Porto Alegre;Tablet 10'';Eletrônicos;1;75195;Mirella Pires;Boleto;51144
1301;02/07/2025;Loja Recife;Vestido Floral;Vestuário Feminino;5;167516;Dra. Isadora das Neves;PIX;125914
1302;02/07/2025;Loja Fortaleza;Vestido Floral;Vestuário Feminino;1;95877;Yago Cardoso;Boleto;69227
1303;02/07/2025;Loja Recife;Camiseta Polo;Vestuário Masculino;1;438601;Mirella Pires;Cartão de Crédito;338121
1304;02/07/2025;Loja Salvador;Tablet 10'';Eletrônicos;1;7162;Dra. Fernanda Pereira;Dinheiro;5644
1305;02/07/2025;Loja Salvador;Saia Midi;Vestuário Feminino;4;181874;Yago Cardoso;Dinheiro;93249
1306;02/07/2025;Loja São Paulo;Ar Condicionado;Casa e Eletro;3;47218;Dra. Fernanda Pereira;Boleto;373377
1307;02/07/2025;Loja Recife;Liquidificador;Casa e Eletro;5;321899;Mirella Pires;Cartão de Crédito;193471
1308;02/07/2025;Loja Porto Alegre;Notebook Intel i5;Eletrônicos;3;118737;Sra. Ana Carolina Rodrigues;Cartão de Débito;102924
1309;02/07/2025;Loja Recife;Sapato Social;Vestuário Masculino;3;399479;Mirella Pires;Dinheiro;247061
1310;02/07/2025;Loja Porto Alegre;Geladeira Duplex;Casa e Eletro;3;145142;Dra. Isadora das Neves;Boleto;110715
1311;02/07/2025;Loja São Paulo;Camiseta Polo;Vestuário Masculino;4;338967;Dra. Fernanda Pereira;Dinheiro;215567
1312;02/07/2025;Loja São Paulo;Tablet 10'';Eletrônicos;5;34764;Mirella Pires;Cartão de Débito;266056
1313;02/07/2025;Loja Recife;Geladeira Duplex;Casa e Eletro;3;87765;Anthony Nogueira;Cartão de Crédito;52294
1314;02/07/2025;Loja Recife;Geladeira Duplex;Casa e Eletro;2;204906;Dra. Fernanda Pereira;Cartão de Débito;155362
1315;02/07/2025;Loja São Paulo;Saia Midi;Vestuário Feminino;4;115638;André Costela;PIX;75226
1316;02/07/2025;Loja Recife;Camiseta Polo;Vestuário Masculino;3;310769;Dra. Isadora das Neves;Cartão de Crédito;238049
1317;02/07/2025;Loja Fortaleza;Vestido Floral;Vestuário Feminino;4;233406;Bryan da Luz;Cartão de Crédito;184395
1318;02/07/2025;Loja Fortaleza;Notebook Intel i7;Eletrônicos;3;390859;Anthony Nogueira;Cartão de Crédito;204865
1319;02/07/2025;Loja Porto Alegre;Notebook Intel i5;Eletrônicos;1;275098;Vitória Gonçalves;Boleto;222752
1320;02/07/2025;Loja Recife;Ar Condicionado;Casa e Eletro;3;43777;Dra. Isadora das Neves;PIX;246265
1321;02/07/2025;Loja Fortaleza;Vestido Floral;Vestuário Feminino;2;197965;André Costela;Dinheiro;145677
1322;02/07/2025;Loja Fortaleza;Notebook Intel i5;Eletrônicos;2;9555;Vitória Gonçalves;Cartão de Débito;52455
1323;02/07/2025;Loja São Paulo;Tablet 10'';Eletrônicos;1;166985;André Costela;Dinheiro;96869
1324;02/07/2025;Loja Fortaleza;Ar Condicionado;Casa e Eletro;1;452077;Mirella Pires;Boleto;27657
1325;02/07/2025;Loja Porto Alegre;Camiseta Polo;Vestuário Masculino;2;137658;Anthony Nogueira;Boleto;98611
1326;02/07/2025;Loja Recife;Saia Midi;Vestuário Feminino;4;176144;Mirella Pires;Cartão de Débito;107889
1327;02/07/2025;Loja Recife;Sapato Social;Vestuário Masculino;5;355328;Mirella Pires;Cartão de Débito;319055
1328;02/07/2025;Loja Fortaleza;Sapato Social;Vestuário Masculino;5;42520;Luiz Gustavo Cardoso;Boleto;243481
1329;02/07/2025;Loja Fortaleza;Notebook Intel i5;Eletrônicos;2;146045;Anthony Nogueira;PIX;123282
1330;02/07/2025;Loja São Paulo;Saia Midi;Vestuário Feminino;1;303917;Dra. Isadora das Neves;PIX;179901
1331;02/07/2025;Loja Fortaleza;Notebook Intel i5;Eletrônicos;1;5041;Sra. Ana Carolina Rodrigues;Dinheiro;35751
1332;02/07/2025;Loja Porto Alegre;Cafeteira 15x;Casa e Eletro;1;309332;Anthony Nogueira;Dinheiro;15825
1333;02/07/2025;Loja Porto Alegre;Calça Jeans;Vestuário Masculino;2;46083;André Costela;Dinheiro;410598
1334;02/07/2025;Loja Recife;Shorts Jeans;Vestuário Feminino;3;148145;Bryan da Luz;PIX;112636
1335;02/07/2025;Loja São Paulo;Geladeira Duplex;Casa e Eletro;5;34873;Sra. Ana Carolina Rodrigues;PIX;211172
1336;02/07/2025;Loja São Paulo;Camiseta Polo;Vestuário Masculino;1;90215;André Costela;PIX;60818
1337;02/07/2025;Loja Recife;Shorts Jeans;Vestuário Feminino;3;199988;André Costela;Dinheiro;152611
1338;02/07/2025;Loja Porto Alegre;Shorts Jeans;Vestuário Feminino;4;167324;André Costela;PIX;93725
1339;02/07/2025;Loja Porto Alegre;Camiseta Polo;Vestuário Masculino;1;131803;Dra. Fernanda Pereira;Cartão de Crédito;111937
1340;02/07/2025;Loja São Paulo;Calça Jeans;Vestuário Masculino;1;195763;Yago Cardoso;Dinheiro;168664
1341;02/07/2025;Loja Salvador;Shorts Jeans;Vestuário Feminino;5;82823;Luiz Gustavo Cardoso;Cartão de Crédito;73127
1342;02/07/2025;Loja São Paulo;Blusa Básica;Vestuário Feminino;1;391675;Vitória Gonçalves;Dinheiro;345787
1343;02/07/2025;Loja São Paulo;Notebook Intel i7;Eletrônicos;1;60827;Luiz Gustavo Cardoso;Dinheiro;39163
1344;02/07/2025;Loja Salvador;Smartphone A22;Eletrônicos;5;175397;Anthony Nogueira;Boleto;9482
1345;02/07/2025;Loja Fortaleza;Shorts Jeans;Vestuário Feminino;5;401207;Mirella Pires;Cartão de Débito;239199
1346;02/07/2025;Loja Fortaleza;Blusa Básica;Vestuário Feminino;5;46060;Yago Cardoso;Cartão de Débito;330262
1347;02/07/2025;Loja Porto Alegre;Geladeira Duplex;Casa e Eletro;1;111014;Anthony Nogueira;Dinheiro;92025
1348;02/07/2025;Loja Salvador;Notebook Intel i5;Eletrônicos;3;168562;Bryan da Luz;Dinheiro;143944
1349;02/07/2025;Loja Porto Alegre;Camiseta Polo;Vestuário Masculino;2;66468;Anthony Nogueira;Boleto;51943
1350;02/07/2025;Loja Fortaleza;Camiseta Polo;Vestuário Masculino;4;199418;Anthony Nogueira;Boleto;130425
1351;02/07/2025;Loja Porto Alegre;Shorts Jeans;Vestuário Feminino;5;299616;Luiz Gustavo Cardoso;Cartão de Crédito;175199
1352;02/07/2025;Loja São Paulo;Camisa Social;Vestuário Masculino;3;358633;Luiz Gustavo Cardoso;Boleto;286551
1353;02/07/2025;Loja Fortaleza;Camisa Social;Vestuário Masculino;2;475902;Bryan da Luz;Cartão de Débito;403358
1354;02/07/2025;Loja São Paulo;Saia Midi;Vestuário Feminino;1;91041;Anthony Nogueira;Dinheiro;53016
1355;02/07/2025;Loja Salvador;Shorts Jeans;Vestuário Feminino;4;193387;Mirella Pires;Cartão de Débito;162841
1356;02/07/2025;Loja Salvador;Sapato Social;Vestuário Masculino;3;243932;Dra. Isadora das Neves;Boleto;157262
1357;02/07/2025;Loja Fortaleza;Cafeteira 15x;Casa e Eletro;2;125469;Vitória Gonçalves;Cartão de Débito;11040
1358;02/07/2025;Loja São Paulo;Blusa Básica;Vestuário Feminino;3;34488;Vitória Gonçalves;PIX;18383
1359;02/07/2025;Loja Fortaleza;Tablet 10'';Eletrônicos;1;98361;Luiz Gustavo Cardoso;Cartão de Débito;72935
1360;02/07/2025;Loja São Paulo;Ar Condicionado;Casa e Eletro;3;372062;André Costela;Cartão de Crédito;253553
1361;02/07/2025;Loja Porto Alegre;Tablet 10'';Eletrônicos;1;392878;Sra. Ana Carolina Rodrigues;Boleto;272269
1362;02/07/2025;Loja Fortaleza;Camiseta Polo;Vestuário Masculino;4;349071;Sra. Ana Carolina Rodrigues;Dinheiro;282591
1363;02/07/2025;Loja Porto Alegre;Vestido Floral;Vestuário Feminino;4;303676;Luiz Gustavo Cardoso;Cartão de Débito;167114
1364;02/07/2025;Loja Fortaleza;Camisa Social;Vestuário Masculino;2;470912;Vitória Gonçalves;Dinheiro;302418
1365;02/07/2025;Loja Fortaleza;Geladeira Duplex;Casa e Eletro;2;108811;Bryan da Luz;PIX;77719
1366;02/07/2025;Loja São Paulo;Cafeteira 15x;Casa e Eletro;5;359043;Dra. Isadora das Neves;Boleto;245038
1367;02/07/2025;Loja São Paulo;Camiseta Polo;Vestuário Masculino;2;162498;Dra. Fernanda Pereira;Boleto;130814
1368;02/07/2025;Loja Porto Alegre;Tablet 10'';Eletrônicos;4;34209;Anthony Nogueira;Boleto;2820
1369;02/07/2025;Loja São Paulo;Ar Condicionado;Casa e Eletro;2;256249;Sra. Ana Carolina Rodrigues;PIX;181849
1370;02/07/2025;Loja São Paulo;Vestido Floral;Vestuário Feminino;5;182172;Sra. Ana Carolina Rodrigues;Boleto;112234
1371;02/07/2025;Loja Salvador;Sapato Social;Vestuário Masculino;1;252827;Sra. Ana Carolina Rodrigues;Boleto;141527
1372;02/07/2025;Loja Fortaleza;Cafeteira 15x;Casa e Eletro;1;188959;Yago Cardoso;Cartão de Crédito;131811
1373;02/07/2025;Loja Recife;Calça Jeans;Vestuário Masculino;3;270589;Sra. Ana Carolina Rodrigues;Cartão de Crédito;187687
1374;02/07/2025;Loja São Paulo;Camisa Social;Vestuário Masculino;1;176862;Dra. Fernanda Pereira;PIX;106475
1375;02/07/2025;Loja Fortaleza;Sapato Social;Vestuário Masculino;4;81445;Anthony Nogueira;PIX;68412
1376;02/07/2025;Loja Salvador;Sapato Social;Vestuário Masculino;1;340545;Dra. Fernanda Pereira;PIX;259948
1377;02/07/2025;Loja Recife;Saia Midi;Vestuário Feminino;1;152016;Mirella Pires;Cartão de Crédito;110877
1378;02/07/2025;Loja Recife;Camiseta Polo;Vestuário Masculino;1;328214;Bryan da Luz;Boleto;194783
1379;02/07/2025;Loja São Paulo;Sapato Social;Vestuário Masculino;2;344117;Vitória Gonçalves;Cartão de Crédito;21259
1380;02/07/2025;Loja Recife;Liquidificador;Casa e Eletro;5;121187;Anthony Nogueira;Dinheiro;87008
1381;02/07/2025;Loja Porto Alegre;Calça Jeans;Vestuário Masculino;5;34247;Bryan da Luz;Cartão de Débito;23256
1382;02/07/2025;Loja Fortaleza;Notebook Intel i7;Eletrônicos;5;436497;Sra. Ana Carolina Rodrigues;Cartão de Crédito;285548
1383;02/07/2025;Loja Fortaleza;Notebook Intel i7;Eletrônicos;4;53791;Dra. Isadora das Neves;Cartão de Crédito;26954
1384;02/07/2025;Loja São Paulo;Ar Condicionado;Casa e Eletro;2;105242;Luiz Gustavo Cardoso;Cartão de Débito;77558
1385;02/07/2025;Loja São Paulo;Camisa Social;Vestuário Masculino;5;303811;Sra. Ana Carolina Rodrigues;Dinheiro;243132
1386;02/07/2025;Loja São Paulo;Sapato Social;Vestuário Masculino;5;137683;Dra. Isadora das Neves;Boleto;112427
1387;02/07/2025;Loja Porto Alegre;Blusa Básica;Vestuário Feminino;5;413356;Sra. Ana Carolina Rodrigues;Cartão de Débito;336783
1388;02/07/2025;Loja Recife;Notebook Intel i5;Eletrônicos;5;364211;Dra. Fernanda Pereira;PIX;209197
1389;02/07/2025;Loja Fortaleza;Calça Jeans;Vestuário Masculino;1;104523;Sra. Ana Carolina Rodrigues;Cartão de Débito;83846
1390;02/07/2025;Loja Salvador;Shorts Jeans;Vestuário Feminino;2;8757;Dra. Isadora das Neves;Cartão de Débito;52032
1391;02/07/2025;Loja Porto Alegre;Saia Midi;Vestuário Feminino;1;323674;André Costela;Dinheiro;280153
1392;02/07/2025;Loja Fortaleza;Calça Jeans;Vestuário Masculino;5;33345;Sra. Ana Carolina Rodrigues;Boleto;20956
1393;02/07/2025;Loja Porto Alegre;Liquidificador;Casa e Eletro;5;327109;Sra. Ana Carolina Rodrigues;Dinheiro;188494
1394;02/07/2025;Loja Recife;Ar Condicionado;Casa e Eletro;2;357925;Dra. Isadora das Neves;Cartão de Crédito;264076
1395;02/07/2025;Loja Fortaleza;Smartphone A22;Eletrônicos;5;87823;Vitória Gonçalves;Dinheiro;70726
1396;02/07/2025;Loja Porto Alegre;Blusa Básica;Vestuário Feminino;2;410983;Anthony Nogueira;Dinheiro;355475
1397;02/07/2025;Loja Salvador;Notebook Intel i5;Eletrônicos;2;268558;Dra. Isadora das Neves;Cartão de Débito;182169
1398;02/07/2025;Loja Porto Alegre;Sapato Social;Vestuário Masculino;4;11067;Luiz Gustavo Cardoso;Dinheiro;72938
1399;02/07/2025;Loja Porto Alegre;Shorts Jeans;Vestuário Feminino;3;486316;Dra. Fernanda Pereira;Cartão de Crédito;429946
1400;03/07/2025;Loja Fortaleza;Tablet 10'';Eletrônicos;2;318983;Sra. Ana Carolina Rodrigues;Cartão de Crédito;226246
1401;03/07/2025;Loja Porto Alegre;Shorts Jeans;Vestuário Feminino;1;468246;Sra. Ana Carolina Rodrigues;Boleto;380957
1402;03/07/2025;Loja Recife;Tablet 10'';Eletrônicos;2;313024;Dra. Fernanda Pereira;Dinheiro;247265
1403;03/07/2025;Loja São Paulo;Liquidificador;Casa e Eletro;2;342407;Anthony Nogueira;Cartão de Crédito;284761
1404;03/07/2025;Loja Porto Alegre;Calça Jeans;Vestuário Masculino;3;249735;André Costela;Cartão de Débito;18063
1405;03/07/2025;Loja São Paulo;Blusa Básica;Vestuário Feminino;5;344723;Sra. Ana Carolina Rodrigues;PIX;172801
1406;03/07/2025;Loja Recife;Geladeira Duplex;Casa e Eletro;2;272282;Luiz Gustavo Cardoso;Boleto;23032
1407;03/07/2025;Loja Fortaleza;Notebook Intel i5;Eletrônicos;2;101572;Yago Cardoso;Cartão de Crédito;84835
1408;03/07/2025;Loja Porto Alegre;Calça Jeans;Vestuário Masculino;2;417449;Mirella Pires;PIX;310895
1409;03/07/2025;Loja Salvador;Calça Jeans;Vestuário Masculino;1;358458;Bryan da Luz;PIX;278087
1410;03/07/2025;Loja Salvador;Camisa Social;Vestuário Masculino;5;278005;Vitória Gonçalves;Cartão de Crédito;225488
1411;03/07/2025;Loja Recife;Smartphone A22;Eletrônicos;2;477963;Bryan da Luz;Cartão de Débito;386813
1412;03/07/2025;Loja Porto Alegre;Liquidificador;Casa e Eletro;2;4447;Sra. Ana Carolina Rodrigues;Cartão de Débito;2291
1413;03/07/2025;Loja Porto Alegre;Notebook Intel i5;Eletrônicos;3;66289;Anthony Nogueira;Cartão de Débito;3405
1414;03/07/2025;Loja Salvador;Tablet 10'';Eletrônicos;3;174958;Vitória Gonçalves;Dinheiro;118163
